qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.0002715587615966797,0.0003159046173095703,0.00026535987854003906,0.00018334388732910156,0.00023818016052246094,0.00017261505126953125,0.00023436546325683594
0.000293731689453125,0.00024390220642089844,0.0002810955047607422,0.00015425682067871094,0.00020456314086914062,0.0001621246337890625,0.00018072128295898438
0.00025177001953125,0.0002779960632324219,0.0002110004425048828,0.0002040863037109375,0.00016450881958007812,0.0001666545867919922,0.00017404556274414062
0.0002932548522949219,0.0002608299255371094,0.0002129077911376953,0.00017547607421875,0.00015592575073242188,0.00016164779663085938,0.000171661376953125
0.0002486705780029297,0.00020384788513183594,0.000217437744140625,0.00019049644470214844,0.0001575946807861328,0.0001544952392578125,0.0001652240753173828
0.0002532005310058594,0.00021886825561523438,0.0002923011779785156,0.00014448165893554688,0.00016379356384277344,0.000152587890625,0.0001575946807861328
0.00018978118896484375,0.0002181529998779297,0.00030040740966796875,0.00015616416931152344,0.00020241737365722656,0.00015211105346679688,0.00017118453979492188
0.0002541542053222656,0.00026726722717285156,0.00023245811462402344,0.00016450881958007812,0.00015926361083984375,0.0001533031463623047,0.00017309188842773438
0.0002758502960205078,0.00020837783813476562,0.0001995563507080078,0.0001614093780517578,0.0002028942108154297,0.000164031982421875,0.00015997886657714844
0.0002613067626953125,0.00021338462829589844,0.00022602081298828125,0.0001647472381591797,0.0002086162567138672,0.0001494884490966797,0.0001533031463623047
0.0002155303955078125,0.00024127960205078125,0.00021982192993164062,0.00015926361083984375,0.00015592575073242188,0.0001518726348876953,0.00015664100646972656
0.0002186298370361328,0.00021028518676757812,0.00022363662719726562,0.0001671314239501953,0.00019431114196777344,0.00014090538024902344,0.0001499652862548828
0.00022077560424804688,0.0002720355987548828,0.00021338462829589844,0.0001552104949951172,0.0001316070556640625,0.0001361370086669922,0.00014591217041015625
0.00019812583923339844,0.00021791458129882812,0.000217437744140625,0.00013828277587890625,0.0001938343048095703,0.00015091896057128906,0.00017309188842773438
0.0002346038818359375,0.00020647048950195312,0.0002257823944091797,0.00016069412231445312,0.00015664100646972656,0.0001380443572998047,0.00016641616821289062
0.00020074844360351562,0.0002319812774658203,0.00022745132446289062,0.00016379356384277344,0.00018739700317382812,0.00013780593872070312,0.00015020370483398438
0.0002124309539794922,0.0002455711364746094,0.00024056434631347656,0.00014472007751464844,0.00017070770263671875,0.00013256072998046875,0.00014662742614746094
0.000194549560546875,0.00020265579223632812,0.00022983551025390625,0.0001285076141357422,0.0001671314239501953,0.0001366138458251953,0.00014138221740722656
0.00023365020751953125,0.00022149085998535156,0.00019311904907226562,0.0001251697540283203,0.0001342296600341797,0.0001304149627685547,0.0001399517059326172
0.0002167224884033203,0.00020432472229003906,0.00021505355834960938,0.00014472007751464844,0.00017452239990234375,0.00012874603271484375,0.00013709068298339844
0.0002124309539794922,0.00015592575073242188,0.0002124309539794922,0.00013113021850585938,0.000156402587890625,0.00012826919555664062,0.0001323223114013672
0.0002510547637939453,0.0001678466796875,0.0001811981201171875,0.00013780593872070312,0.00012540817260742188,0.00011920928955078125,0.00014495849609375
0.0002162456512451172,0.0001919269561767578,0.00018358230590820312,0.00016117095947265625,0.00017404556274414062,0.0001304149627685547,0.0001423358917236328
0.00019073486328125,0.0002231597900390625,0.0001838207244873047,0.00012946128845214844,0.00017333030700683594,0.00011944770812988281,0.00013685226440429688
0.0001628398895263672,0.00018668174743652344,0.0002238750457763672,0.00012111663818359375,0.0001323223114013672,0.00012183189392089844,0.00013136863708496094
0.00017786026000976562,0.0002295970916748047,0.00020051002502441406,0.00012540817260742188,0.00015234947204589844,0.00013065338134765625,0.0001475811004638672
0.00015020370483398438,0.00016546249389648438,0.00020575523376464844,0.00012731552124023438,0.0001347064971923828,0.00012254714965820312,0.0001285076141357422
0.00019216537475585938,0.00017404556274414062,0.00020456314086914062,0.00013589859008789062,0.00012135505676269531,0.00012421607971191406,0.0001289844512939453
0.00018978118896484375,0.0001838207244873047,0.00020051002502441406,0.00016617774963378906,0.00016951560974121094,0.00011849403381347656,0.0001251697540283203
0.00016021728515625,0.00016427040100097656,0.00018596649169921875,0.00012135505676269531,0.0001342296600341797,0.00012040138244628906,0.0001354217529296875
0.0001850128173828125,0.00019979476928710938,0.00019025802612304688,0.0001423358917236328,0.00013828277587890625,0.00011777877807617188,0.00014519691467285156
0.00023794174194335938,0.0002560615539550781,0.00021576881408691406,0.00014495849609375,0.00016808509826660156,0.0001251697540283203,0.0001347064971923828
0.00019073486328125,0.0002040863037109375,0.00019359588623046875,0.00012993812561035156,0.00013446807861328125,0.00011849403381347656,0.0001285076141357422
0.00019311904907226562,0.00016450881958007812,0.0001842975616455078,0.0001327991485595703,0.0001327991485595703,0.00011849403381347656,0.00012540817260742188
0.00018024444580078125,0.0002040863037109375,0.0001709461212158203,0.0001354217529296875,0.00013065338134765625,0.00011563301086425781,0.00012421607971191406
0.00016069412231445312,0.00026345252990722656,0.00019788742065429688,0.00012254714965820312,0.00014591217041015625,0.00011587142944335938,0.00012350082397460938
0.00015974044799804688,0.00019049644470214844,0.00018072128295898438,0.00015091896057128906,0.00014162063598632812,0.00011968612670898438,0.00012230873107910156
0.00018453598022460938,0.0001533031463623047,0.0001888275146484375,0.00014472007751464844,0.00012874603271484375,0.00011467933654785156,0.0001246929168701172
0.00018978118896484375,0.00015926361083984375,0.00018310546875,0.00017952919006347656,0.00012254714965820312,0.000125885009765625,0.0001342296600341797
